config_name,hidden_layers,activation,optimizer,learning_rate,accuracy_mean,accuracy_std,balanced_accuracy_mean,balanced_accuracy_std,f1_mean,f1_std
128-64-32 (Tanh + ADAM lr=0.01),"[128, 64, 32]",Tanh,adam,0.01,0.9930041152263375,0.000896892786736755,0.9432098765432098,0.01037589217194657,0.9136457450504653,0.01146583773254213
128-64-32 (Tanh + ADAM lr=0.001),"[128, 64, 32]",Tanh,adam,0.001,0.9525720164609053,0.002595571154638446,0.49699409554482016,0.0013542110372026753,0.0,0.0
128-64-32 (Tanh + ADAM lr=0.0001),"[128, 64, 32]",Tanh,adam,0.0001,0.9583333333333334,0.0,0.5,0.0,0.0,0.0
128-64-32 (Tanh + SGD lr=0.1),"[128, 64, 32]",Tanh,sgd,0.1,0.9583333333333334,0.0,0.5,0.0,0.0,0.0
128-64-32 (Tanh + SGD lr=0.01),"[128, 64, 32]",Tanh,sgd,0.01,0.9583333333333334,0.0,0.5,0.0,0.0,0.0
128-64-32 (Tanh + SGD lr=0.001),"[128, 64, 32]",Tanh,sgd,0.001,0.8062757201646089,0.26263154158536656,0.49978529253891574,0.07473453488051264,0.07625747892847487,0.07752716547463412
128-64-32 (Tanh + SGD lr=0.0001),"[128, 64, 32]",Tanh,sgd,0.0001,0.22968106995884777,0.21107610020615816,0.5242887815351583,0.0229883356684183,0.08459964194460626,0.004272200511642863
128-64-32 (Tanh + RMSPROP lr=0.1),"[128, 64, 32]",Tanh,rmsprop,0.1,0.9436728395061728,0.026252213060597572,0.5561191626409018,0.08319556552148862,0.10398212393057737,0.09786130490856187
128-64-32 (Tanh + RMSPROP lr=0.01),"[128, 64, 32]",Tanh,rmsprop,0.01,0.9593106995884775,0.0038884261705687674,0.5377079978529254,0.03519285101144916,0.13254022414172023,0.11573148661385474
128-64-32 (Tanh + RMSPROP lr=0.001),"[128, 64, 32]",Tanh,rmsprop,0.001,0.9485082304526748,0.009539927689741294,0.49664519592055817,0.0029825698833726307,0.004511278195488721,0.009022556390977442
128-64-32 (Tanh + RMSPROP lr=0.0001),"[128, 64, 32]",Tanh,rmsprop,0.0001,0.9583333333333334,0.0,0.5,0.0,0.0,0.0
128-64-32 (LeakyReLU + ADAM lr=0.1),"[128, 64, 32]",LeakyReLU,adam,0.1,0.9853909465020576,0.01452622435779654,0.868384326355341,0.15187219988338188,0.7693078014080885,0.28026924998041086
128-64-32 (LeakyReLU + ADAM lr=0.01),"[128, 64, 32]",LeakyReLU,adam,0.01,0.9926954732510289,0.0007733177149368706,0.9341921631776703,0.015652260429013812,0.9083114344799033,0.011356828893313034
128-64-32 (LeakyReLU + ADAM lr=0.001),"[128, 64, 32]",LeakyReLU,adam,0.001,0.9583333333333334,0.0,0.5,0.0,0.0,0.0
128-64-32 (LeakyReLU + ADAM lr=0.0001),"[128, 64, 32]",LeakyReLU,adam,0.0001,0.9583333333333334,0.0,0.5,0.0,0.0,0.0
128-64-32 (LeakyReLU + SGD lr=0.1),"[128, 64, 32]",LeakyReLU,sgd,0.1,0.9583333333333334,0.0,0.5,0.0,0.0,0.0
128-64-32 (LeakyReLU + SGD lr=0.01),"[128, 64, 32]",LeakyReLU,sgd,0.01,0.9583333333333334,0.0,0.5,0.0,0.0,0.0
128-64-32 (LeakyReLU + SGD lr=0.001),"[128, 64, 32]",LeakyReLU,sgd,0.001,0.6131687242798355,0.35203910047700887,0.48819108964036506,0.02332489872508129,0.03849032915983035,0.03518504378722422
128-64-32 (LeakyReLU + SGD lr=0.0001),"[128, 64, 32]",LeakyReLU,sgd,0.0001,0.22232510288065846,0.36003224225772085,0.5074610842726786,0.014260681428260733,0.08766165120449053,0.01522448567752507
128-64-32 (LeakyReLU + RMSPROP lr=0.1),"[128, 64, 32]",LeakyReLU,rmsprop,0.1,0.9623456790123457,0.012061194147944754,0.7713365539452497,0.12039949417615874,0.5395453969340436,0.16271635205926477
128-64-32 (LeakyReLU + RMSPROP lr=0.01),"[128, 64, 32]",LeakyReLU,rmsprop,0.01,0.9850308641975308,0.013350128184362426,0.8280461621041331,0.1641419012236542,0.713464838396553,0.35674771661617716
128-64-32 (LeakyReLU + RMSPROP lr=0.001),"[128, 64, 32]",LeakyReLU,rmsprop,0.001,0.9899691358024691,0.0036044954817602668,0.8932098765432099,0.04555608713493625,0.8644025256385044,0.05835799760458485
128-64-32 (LeakyReLU + RMSPROP lr=0.0001),"[128, 64, 32]",LeakyReLU,rmsprop,0.0001,0.9583333333333334,0.0,0.5,0.0,0.0,0.0
128-64-32 (Sigmoid + ADAM lr=0.1),"[128, 64, 32]",Sigmoid,adam,0.1,0.9583333333333334,0.0,0.5,0.0,0.0,0.0
128-64-32 (Sigmoid + ADAM lr=0.01),"[128, 64, 32]",Sigmoid,adam,0.01,0.9583333333333334,0.0,0.5,0.0,0.0,0.0
128-64-32 (Sigmoid + ADAM lr=0.001),"[128, 64, 32]",Sigmoid,adam,0.001,0.9583333333333334,0.0,0.5,0.0,0.0,0.0
128-64-32 (Sigmoid + ADAM lr=0.0001),"[128, 64, 32]",Sigmoid,adam,0.0001,0.9583333333333334,0.0,0.5,0.0,0.0,0.0
128-64-32 (Sigmoid + SGD lr=0.1),"[128, 64, 32]",Sigmoid,sgd,0.1,0.9583333333333334,0.0,0.5,0.0,0.0,0.0
128-64-32 (Sigmoid + SGD lr=0.01),"[128, 64, 32]",Sigmoid,sgd,0.01,0.9583333333333334,0.0,0.5,0.0,0.0,0.0
128-64-32 (Sigmoid + SGD lr=0.001),"[128, 64, 32]",Sigmoid,sgd,0.001,0.9583333333333334,0.0,0.5,0.0,0.0,0.0
128-64-32 (Sigmoid + SGD lr=0.0001),"[128, 64, 32]",Sigmoid,sgd,0.0001,0.7750000000000001,0.36666666666666664,0.5,0.0,0.016,0.032
128-64-32 (Sigmoid + RMSPROP lr=0.1),"[128, 64, 32]",Sigmoid,rmsprop,0.1,0.9583333333333334,0.0,0.5,0.0,0.0,0.0
128-64-32 (Sigmoid + RMSPROP lr=0.01),"[128, 64, 32]",Sigmoid,rmsprop,0.01,0.9583333333333334,0.0,0.5,0.0,0.0,0.0
128-64-32 (Sigmoid + RMSPROP lr=0.001),"[128, 64, 32]",Sigmoid,rmsprop,0.001,0.9583333333333334,0.0,0.5,0.0,0.0,0.0
128-64-32 (Sigmoid + RMSPROP lr=0.0001),"[128, 64, 32]",Sigmoid,rmsprop,0.0001,0.9583333333333334,0.0,0.5,0.0,0.0,0.0
32 (ReLU + ADAM lr=0.1),[32],ReLU,adam,0.1,0.9918724279835391,0.002074263904697124,0.9148684916800859,0.0302759170927055,0.8939131666732358,0.03066234414188778
32 (ReLU + ADAM lr=0.01),[32],ReLU,adam,0.01,0.9586419753086421,0.0006172839506172866,0.5037037037037038,0.007407407407407395,0.014285714285714285,0.02857142857142857
32 (ReLU + ADAM lr=0.001),[32],ReLU,adam,0.001,0.9583333333333334,0.0,0.5,0.0,0.0,0.0
32 (ReLU + ADAM lr=0.0001),[32],ReLU,adam,0.0001,0.8789609053497942,0.08499097536052377,0.5011003757380569,0.020657121601899548,0.04161124556207677,0.036928945858784784
32 (ReLU + SGD lr=0.1),[32],ReLU,sgd,0.1,0.9583333333333334,0.0,0.5,0.0,0.0,0.0
32 (ReLU + SGD lr=0.01),[32],ReLU,sgd,0.01,0.9583333333333334,0.0,0.5,0.0,0.0,0.0
32 (ReLU + SGD lr=0.001),[32],ReLU,sgd,0.001,0.6852366255144033,0.20719091843533485,0.47973698336017173,0.06579281784519296,0.04472942408770815,0.033224886092937285
32 (ReLU + SGD lr=0.0001),[32],ReLU,sgd,0.0001,0.756687242798354,0.2781727777588982,0.5057971014492753,0.06998243664108197,0.08227779116123128,0.039797500577559194
32 (ReLU + RMSPROP lr=0.1),[32],ReLU,rmsprop,0.1,0.9717592592592592,0.008476579631089725,0.8341116478797638,0.06915735528863903,0.6660631687780924,0.10073370660253833
32 (ReLU + RMSPROP lr=0.01),[32],ReLU,rmsprop,0.01,0.990380658436214,0.0007201646090535037,0.8892914653784219,0.010188711759971545,0.8708499473667421,0.010745248066671015
32 (ReLU + RMSPROP lr=0.001),[32],ReLU,rmsprop,0.001,0.9583333333333333,0.00016266860391810382,0.5005904455179817,0.0012490688436092483,0.00245398773006135,0.0049079754601227
32 (ReLU + RMSPROP lr=0.0001),[32],ReLU,rmsprop,0.0001,0.943672839506173,0.008280135539315886,0.5236446591519055,0.02637241680339804,0.07954593824446883,0.058967663646446976
32 (Tanh + ADAM lr=0.1),[32],Tanh,adam,0.1,0.993724279835391,0.0003849441755940088,0.9412238325281802,0.005843140380321347,0.9214729008731363,0.005059572932423578
32 (Tanh + ADAM lr=0.01),[32],Tanh,adam,0.01,0.9580761316872428,0.00023004814583332928,0.4998658078368223,0.00012002511956520663,0.0,0.0
32 (Tanh + ADAM lr=0.001),[32],Tanh,adam,0.001,0.9583333333333334,0.0,0.5,0.0,0.0,0.0
32 (Tanh + ADAM lr=0.0001),[32],Tanh,adam,0.0001,0.6419238683127573,0.24888500531786228,0.5734567901234568,0.11024604840687074,0.10092438856356734,0.06563308501926046
32 (Tanh + SGD lr=0.1),[32],Tanh,sgd,0.1,0.9583333333333334,0.0,0.5,0.0,0.0,0.0
32 (Tanh + SGD lr=0.01),[32],Tanh,sgd,0.01,0.9583333333333334,0.0,0.5,0.0,0.0,0.0
32 (Tanh + SGD lr=0.001),[32],Tanh,sgd,0.001,0.6429012345679012,0.13189711686993705,0.45882984433709073,0.061656554615483763,0.05470935261435337,0.02746879874866622
32 (Tanh + SGD lr=0.0001),[32],Tanh,sgd,0.0001,0.7082304526748971,0.1779217256299824,0.47815351583467525,0.07316628313663358,0.07351333611719309,0.028661803449135055
32 (Tanh + RMSPROP lr=0.1),[32],Tanh,rmsprop,0.1,0.9556069958847736,0.0067002880040458205,0.6786634460547504,0.08695720926416209,0.39524532050699374,0.14679866968633323
32 (Tanh + RMSPROP lr=0.01),[32],Tanh,rmsprop,0.01,0.963477366255144,0.005233279307967035,0.6012882447665057,0.11584163338845359,0.25702036716071625,0.23876887488432463
32 (Tanh + RMSPROP lr=0.001),[32],Tanh,rmsprop,0.001,0.9583333333333334,0.0,0.5,0.0,0.0,0.0
32 (Tanh + RMSPROP lr=0.0001),[32],Tanh,rmsprop,0.0001,0.7093106995884775,0.24902105578305236,0.6605743424584004,0.10465693521306643,0.16940581722897216,0.05405926063614006
32 (LeakyReLU + ADAM lr=0.1),[32],LeakyReLU,adam,0.1,0.9924382716049382,0.0008998382553773499,0.9370101986044016,0.012540356372066207,0.9060832310360725,0.011992203975406264
32 (LeakyReLU + ADAM lr=0.01),[32],LeakyReLU,adam,0.01,0.9561213991769547,0.0013668035242373096,0.5035695115405261,0.004272793110560538,0.01798007233668828,0.016955509260903
32 (LeakyReLU + ADAM lr=0.001),[32],LeakyReLU,adam,0.001,0.9583333333333334,0.0,0.5,0.0,0.0,0.0
32 (LeakyReLU + ADAM lr=0.0001),[32],LeakyReLU,adam,0.0001,0.8414094650205761,0.10425669279482584,0.4850509930220075,0.06011039652493716,0.045744164332399626,0.06127216237378018
32 (LeakyReLU + SGD lr=0.1),[32],LeakyReLU,sgd,0.1,0.9583333333333334,0.0,0.5,0.0,0.0,0.0
32 (LeakyReLU + SGD lr=0.01),[32],LeakyReLU,sgd,0.01,0.9583333333333334,0.0,0.5,0.0,0.0,0.0
32 (LeakyReLU + SGD lr=0.001),[32],LeakyReLU,sgd,0.001,0.9347222222222221,0.017555703388603128,0.5000805152979065,0.021135772642575427,0.028063280848264434,0.044380775199215246
32 (LeakyReLU + SGD lr=0.0001),[32],LeakyReLU,sgd,0.0001,0.33575102880658436,0.2571468871749557,0.5247181964573269,0.02518417614972955,0.08669778295562465,0.007972469664120798
32 (LeakyReLU + RMSPROP lr=0.1),[32],LeakyReLU,rmsprop,0.1,0.963014403292181,0.008404474570487737,0.6801663982823403,0.0750543186719968,0.4460279927241343,0.12111766576702244
32 (LeakyReLU + RMSPROP lr=0.01),[32],LeakyReLU,rmsprop,0.01,0.9906893004115226,0.0006383576978390363,0.8906333870101986,0.006935021911068077,0.8748558676246642,0.009314617519174619
32 (LeakyReLU + RMSPROP lr=0.001),[32],LeakyReLU,rmsprop,0.001,0.9582304526748973,0.0002622952424687542,0.5005367686527107,0.0012787041599110732,0.00245398773006135,0.0049079754601227
32 (LeakyReLU + RMSPROP lr=0.0001),[32],LeakyReLU,rmsprop,0.0001,0.8706275720164609,0.07451394033630268,0.5345410628019323,0.08020317027192675,0.06118173669986025,0.06341713617466598
32 (Sigmoid + ADAM lr=0.1),[32],Sigmoid,adam,0.1,0.9529835390946502,0.008733349971071705,0.5485775630703167,0.02999043239067365,0.15849152194769572,0.09353973488792693
32 (Sigmoid + ADAM lr=0.01),[32],Sigmoid,adam,0.01,0.9583333333333334,0.0,0.5,0.0,0.0,0.0
32 (Sigmoid + ADAM lr=0.001),[32],Sigmoid,adam,0.001,0.9583333333333334,0.0,0.5,0.0,0.0,0.0
32 (Sigmoid + ADAM lr=0.0001),[32],Sigmoid,adam,0.0001,0.8067386831275721,0.27397003441215245,0.5330917874396135,0.04518938578808405,0.04498672597525771,0.05554699310788627
32 (Sigmoid + SGD lr=0.1),[32],Sigmoid,sgd,0.1,0.9583333333333334,0.0,0.5,0.0,0.0,0.0
32 (Sigmoid + SGD lr=0.01),[32],Sigmoid,sgd,0.01,0.9583333333333334,0.0,0.5,0.0,0.0,0.0
32 (Sigmoid + SGD lr=0.001),[32],Sigmoid,sgd,0.001,0.9583333333333334,0.0,0.5,0.0,0.0,0.0
32 (Sigmoid + SGD lr=0.0001),[32],Sigmoid,sgd,0.0001,0.47124485596707827,0.41392107140817036,0.48440687063875476,0.03125339801749843,0.04401596360499794,0.03666973471079774
32 (Sigmoid + RMSPROP lr=0.1),[32],Sigmoid,rmsprop,0.1,0.9791666666666667,0.007047512838807886,0.8025496511003757,0.06939832277574488,0.7016618306738109,0.12224455568849148
32 (Sigmoid + RMSPROP lr=0.01),[32],Sigmoid,rmsprop,0.01,0.9583333333333334,0.0,0.5,0.0,0.0,0.0
32 (Sigmoid + RMSPROP lr=0.001),[32],Sigmoid,rmsprop,0.001,0.9583333333333334,0.0,0.5,0.0,0.0,0.0
32 (Sigmoid + RMSPROP lr=0.0001),[32],Sigmoid,rmsprop,0.0001,0.9583333333333334,0.0,0.5,0.0,0.0,0.0
32-16 (ReLU + ADAM lr=0.1),"[32, 16]",ReLU,adam,0.1,0.9887860082304526,0.005612891905125247,0.9008588298443371,0.05912570668305046,0.8523558847978615,0.08580346720128612
32-16 (ReLU + ADAM lr=0.01),"[32, 16]",ReLU,adam,0.01,0.9640946502057612,0.012442393806810394,0.582716049382716,0.16005268912005494,0.18084282671112345,0.33953832185782673
32-16 (ReLU + ADAM lr=0.001),"[32, 16]",ReLU,adam,0.001,0.9583333333333334,0.0,0.5,0.0,0.0,0.0
32-16 (ReLU + ADAM lr=0.0001),"[32, 16]",ReLU,adam,0.0001,0.868312757201646,0.12902389257270253,0.4849168008588299,0.039546464639826605,0.02309137248331026,0.03146296614597153
32-16 (ReLU + SGD lr=0.1),"[32, 16]",ReLU,sgd,0.1,0.9583333333333334,0.0,0.5,0.0,0.0,0.0
32-16 (ReLU + SGD lr=0.01),"[32, 16]",ReLU,sgd,0.01,0.9583333333333334,0.0,0.5,0.0,0.0,0.0
32-16 (ReLU + SGD lr=0.001),"[32, 16]",ReLU,sgd,0.001,0.9015946502057612,0.09958369457616989,0.5152710681696189,0.0208471574544829,0.04551258240098262,0.05878504920071787
32-16 (ReLU + SGD lr=0.0001),"[32, 16]",ReLU,sgd,0.0001,0.41080246913580254,0.44707841586697356,0.4942028985507247,0.011661414795585604,0.04708311721248831,0.03848010635913295
32-16 (ReLU + RMSPROP lr=0.1),"[32, 16]",ReLU,rmsprop,0.1,0.9583333333333334,0.0,0.5,0.0,0.0,0.0
32-16 (ReLU + RMSPROP lr=0.01),"[32, 16]",ReLU,rmsprop,0.01,0.991820987654321,0.0008668878367465221,0.9301932367149759,0.011126917688157255,0.8977821195652421,0.011570693734044558
32-16 (ReLU + RMSPROP lr=0.001),"[32, 16]",ReLU,rmsprop,0.001,0.9583333333333334,0.0,0.5,0.0,0.0,0.0
32-16 (ReLU + RMSPROP lr=0.0001),"[32, 16]",ReLU,rmsprop,0.0001,0.9583333333333334,0.0,0.5,0.0,0.0,0.0
32-16 (Tanh + ADAM lr=0.1),"[32, 16]",Tanh,adam,0.1,0.9901234567901234,0.010921352495032394,0.9434782608695652,0.03617760989327443,0.8902144615024025,0.1114367457395188
32-16 (Tanh + ADAM lr=0.01),"[32, 16]",Tanh,adam,0.01,0.9924897119341564,0.0011080586022910587,0.9216854535695115,0.014362348440360332,0.9033735830093403,0.01532028993332225
32-16 (Tanh + ADAM lr=0.001),"[32, 16]",Tanh,adam,0.001,0.9583333333333334,0.0,0.5,0.0,0.0,0.0
32-16 (Tanh + ADAM lr=0.0001),"[32, 16]",Tanh,adam,0.0001,0.8801440329218106,0.10483420463190313,0.5359634997316156,0.03390183813192864,0.07477523337626601,0.04274744724889507
32-16 (Tanh + SGD lr=0.1),"[32, 16]",Tanh,sgd,0.1,0.9583333333333334,0.0,0.5,0.0,0.0,0.0
32-16 (Tanh + SGD lr=0.01),"[32, 16]",Tanh,sgd,0.01,0.9583333333333334,0.0,0.5,0.0,0.0,0.0
32-16 (Tanh + SGD lr=0.001),"[32, 16]",Tanh,sgd,0.001,0.6299897119341564,0.281841868916469,0.49637681159420294,0.06782476031446998,0.05923397114824356,0.033980119174024354
32-16 (Tanh + SGD lr=0.0001),"[32, 16]",Tanh,sgd,0.0001,0.7143004115226337,0.15414036068374617,0.5303274288781534,0.11776806994278476,0.0778463899642872,0.057655571405701926
32-16 (Tanh + RMSPROP lr=0.1),"[32, 16]",Tanh,rmsprop,0.1,0.9567901234567902,0.0033217868911446374,0.5499731615673644,0.014140212262666462,0.17076330843743465,0.04457809647125504
32-16 (Tanh + RMSPROP lr=0.01),"[32, 16]",Tanh,rmsprop,0.01,0.9765432098765432,0.009892605252054019,0.8584541062801933,0.06916042776316657,0.7251622413912135,0.09277009630252642
32-16 (Tanh + RMSPROP lr=0.001),"[32, 16]",Tanh,rmsprop,0.001,0.9545267489711936,0.002342653814143148,0.49801395598497045,0.0012222541639007785,0.0,0.0
32-16 (Tanh + RMSPROP lr=0.0001),"[32, 16]",Tanh,rmsprop,0.0001,0.8582818930041153,0.1990752038972203,0.5328234031132582,0.066184499960667,0.024130708001675744,0.04826141600335149
32-16 (LeakyReLU + ADAM lr=0.1),"[32, 16]",LeakyReLU,adam,0.1,0.9926954732510287,0.0012558184789849384,0.9436392914653784,0.009798784897224242,0.9105301129681868,0.01440282167064785
32-16 (LeakyReLU + ADAM lr=0.01),"[32, 16]",LeakyReLU,adam,0.01,0.9583333333333334,0.0,0.5,0.0,0.0,0.0
32-16 (LeakyReLU + ADAM lr=0.001),"[32, 16]",LeakyReLU,adam,0.001,0.9583333333333334,0.0,0.5,0.0,0.0,0.0
32-16 (LeakyReLU + ADAM lr=0.0001),"[32, 16]",LeakyReLU,adam,0.0001,0.7126028806584361,0.32544046974523483,0.5040526033279656,0.05690712301388717,0.06650895032388193,0.06877445702030671
32-16 (LeakyReLU + SGD lr=0.1),"[32, 16]",LeakyReLU,sgd,0.1,0.9583333333333334,0.0,0.5,0.0,0.0,0.0
32-16 (LeakyReLU + SGD lr=0.01),"[32, 16]",LeakyReLU,sgd,0.01,0.9583333333333334,0.0,0.5,0.0,0.0,0.0
32-16 (LeakyReLU + SGD lr=0.001),"[32, 16]",LeakyReLU,sgd,0.001,0.5863168724279836,0.4274396881400224,0.503113258185722,0.029772206109560637,0.0557141191829744,0.048817649206155646
32-16 (LeakyReLU + SGD lr=0.0001),"[32, 16]",LeakyReLU,sgd,0.0001,0.3397119341563786,0.26776958886126023,0.4972624798711756,0.03386480619189765,0.07995619872523367,0.012256688391111215
32-16 (LeakyReLU + RMSPROP lr=0.1),"[32, 16]",LeakyReLU,rmsprop,0.1,0.9569958847736626,0.002650050796788337,0.5347289318303812,0.04348367791943258,0.10172445186992678,0.11507960435894529
32-16 (LeakyReLU + RMSPROP lr=0.01),"[32, 16]",LeakyReLU,rmsprop,0.01,0.9916666666666666,0.000984111443915061,0.921256038647343,0.016790523282899376,0.8938517069943261,0.014513067938750318
32-16 (LeakyReLU + RMSPROP lr=0.001),"[32, 16]",LeakyReLU,rmsprop,0.001,0.9583333333333334,0.0,0.5,0.0,0.0,0.0
32-16 (LeakyReLU + RMSPROP lr=0.0001),"[32, 16]",LeakyReLU,rmsprop,0.0001,0.9583333333333334,0.0,0.5,0.0,0.0,0.0
32-16 (Sigmoid + ADAM lr=0.1),"[32, 16]",Sigmoid,adam,0.1,0.9649691358024691,0.00560298304699181,0.7567632850241546,0.08480705201915002,0.5430095611609652,0.11118427498190597
32-16 (Sigmoid + ADAM lr=0.01),"[32, 16]",Sigmoid,adam,0.01,0.9583333333333334,0.0,0.5,0.0,0.0,0.0
32-16 (Sigmoid + ADAM lr=0.001),"[32, 16]",Sigmoid,adam,0.001,0.9583333333333334,0.0,0.5,0.0,0.0,0.0
32-16 (Sigmoid + ADAM lr=0.0001),"[32, 16]",Sigmoid,adam,0.0001,0.8785493827160493,0.15956790123456793,0.5487117552334944,0.09742351046698872,0.03031203566121842,0.06062407132243684
32-16 (Sigmoid + SGD lr=0.1),"[32, 16]",Sigmoid,sgd,0.1,0.9583333333333334,0.0,0.5,0.0,0.0,0.0
32-16 (Sigmoid + SGD lr=0.01),"[32, 16]",Sigmoid,sgd,0.01,0.9583333333333334,0.0,0.5,0.0,0.0,0.0
32-16 (Sigmoid + SGD lr=0.001),"[32, 16]",Sigmoid,sgd,0.001,0.775,0.3666666666666667,0.5,0.0,0.016,0.032
32-16 (Sigmoid + SGD lr=0.0001),"[32, 16]",Sigmoid,sgd,0.0001,0.775,0.3666666666666667,0.5,0.0,0.016,0.032
32-16 (Sigmoid + RMSPROP lr=0.1),"[32, 16]",Sigmoid,rmsprop,0.1,0.9583333333333334,0.0,0.5,0.0,0.0,0.0
32-16 (Sigmoid + RMSPROP lr=0.01),"[32, 16]",Sigmoid,rmsprop,0.01,0.9583333333333334,0.0,0.5,0.0,0.0,0.0
32-16 (Sigmoid + RMSPROP lr=0.001),"[32, 16]",Sigmoid,rmsprop,0.001,0.9583333333333334,0.0,0.5,0.0,0.0,0.0
32-16 (Sigmoid + RMSPROP lr=0.0001),"[32, 16]",Sigmoid,rmsprop,0.0001,0.9583333333333334,0.0,0.5,0.0,0.0,0.0
